Variant Seller/Vendor/Reference,Variant Seller/Vendor/Display Name,Cek
2200007,"ALPO SEJAHTERA, PT",189
2200007,"ALPO SEJAHTERA, PT",190
2200007,"ALPO SEJAHTERA, PT",191
2200007,"ALPO SEJAHTERA, PT",192
2200007,"ALPO SEJAHTERA, PT",193
2200007,"ALPO SEJAHTERA, PT",194
2200007,"ALPO SEJAHTERA, PT",195
2200007,"ALPO SEJAHTERA, PT",196
2200007,"ALPO SEJAHTERA, PT",197
2200007,"ALPO SEJAHTERA, PT",198
2200007,"ALPO SEJAHTERA, PT",199
2200007,"ALPO SEJAHTERA, PT",200
2200007,"ALPO SEJAHTERA, PT",201
2200007,"ALPO SEJAHTERA, PT",202
2200007,"ALPO SEJAHTERA, PT",203
2200007,"ALPO SEJAHTERA, PT",204
2200007,"ALPO SEJAHTERA, PT",205
2200007,"ALPO SEJAHTERA, PT",206
2200007,"ALPO SEJAHTERA, PT",207
2200007,"ALPO SEJAHTERA, PT",208
2200007,"ALPO SEJAHTERA, PT",209
2200007,"ALPO SEJAHTERA, PT",210
2200007,"ALPO SEJAHTERA, PT",211
2200007,"ALPO SEJAHTERA, PT",212
2200007,"ALPO SEJAHTERA, PT",213
2200007,"ALPO SEJAHTERA, PT",214
2200007,"ALPO SEJAHTERA, PT",215
2200007,"ALPO SEJAHTERA, PT",216
2200007,"ALPO SEJAHTERA, PT",217
2200007,"ALPO SEJAHTERA, PT",218
2200007,"ALPO SEJAHTERA, PT",219
2200007,"ALPO SEJAHTERA, PT",220
2200007,"ALPO SEJAHTERA, PT",221
2200007,"ALPO SEJAHTERA, PT",222
2200007,"ALPO SEJAHTERA, PT",223
2200007,"ALPO SEJAHTERA, PT",224
2200007,"ALPO SEJAHTERA, PT",225
2200007,"ALPO SEJAHTERA, PT",226
2200007,"ALPO SEJAHTERA, PT",227
2200007,"ALPO SEJAHTERA, PT",228
2200007,"ALPO SEJAHTERA, PT",229
2200007,"ALPO SEJAHTERA, PT",230
2200007,"ALPO SEJAHTERA, PT",231
2200007,"ALPO SEJAHTERA, PT",232
2200007,"ALPO SEJAHTERA, PT",233
2200007,"ALPO SEJAHTERA, PT",234
2200007,"ALPO SEJAHTERA, PT",235
2200007,"ALPO SEJAHTERA, PT",236
2200007,"ALPO SEJAHTERA, PT",237
2200007,"ALPO SEJAHTERA, PT",238
2200007,"ALPO SEJAHTERA, PT",239
2200007,"ALPO SEJAHTERA, PT",240
2200007,"ALPO SEJAHTERA, PT",241
2200007,"ALPO SEJAHTERA, PT",242
2200007,"ALPO SEJAHTERA, PT",243
2200007,"ALPO SEJAHTERA, PT",244
2200007,"ALPO SEJAHTERA, PT",245
2200007,"ALPO SEJAHTERA, PT",246
2200007,"ALPO SEJAHTERA, PT",247
2200007,"ALPO SEJAHTERA, PT",248
2200007,"ALPO SEJAHTERA, PT",249
2200007,"ALPO SEJAHTERA, PT",250
2200007,"ALPO SEJAHTERA, PT",251
2200007,"ALPO SEJAHTERA, PT",252
2200007,"ALPO SEJAHTERA, PT",253
2200007,"ALPO SEJAHTERA, PT",254
2200007,"ALPO SEJAHTERA, PT",255
2200007,"ALPO SEJAHTERA, PT",256
2200007,"ALPO SEJAHTERA, PT",257
2200008,"ANUGRAH LUMEI RAYA, PT",1
2200008,"ANUGRAH LUMEI RAYA, PT",2
2200008,"ANUGRAH LUMEI RAYA, PT",3
2200008,"ANUGRAH LUMEI RAYA, PT",4
2200008,"ANUGRAH LUMEI RAYA, PT",5
2200008,"ANUGRAH LUMEI RAYA, PT",6
2200008,"ANUGRAH LUMEI RAYA, PT",7
2200008,"ANUGRAH LUMEI RAYA, PT",8
2200008,"ANUGRAH LUMEI RAYA, PT",9
2200008,"ANUGRAH LUMEI RAYA, PT",10
2200008,"ANUGRAH LUMEI RAYA, PT",11
2200008,"ANUGRAH LUMEI RAYA, PT",12
2200008,"ANUGRAH LUMEI RAYA, PT",13
2200008,"ANUGRAH LUMEI RAYA, PT",14
2200010,"APTAR B&H INDONESIA, PT",1
2200010,"APTAR B&H INDONESIA, PT",2
2200010,"APTAR B&H INDONESIA, PT",3
2200010,"APTAR B&H INDONESIA, PT",4
2200010,"APTAR B&H INDONESIA, PT",5
2200010,"APTAR B&H INDONESIA, PT",6
2200010,"APTAR B&H INDONESIA, PT",7
2200010,"APTAR B&H INDONESIA, PT",8
2200010,"APTAR B&H INDONESIA, PT",9
2200010,"APTAR B&H INDONESIA, PT",10
2200010,"APTAR B&H INDONESIA, PT",11
2200010,"APTAR B&H INDONESIA, PT",12
2200012,"ASIA CARTON LESTARI, PT",1
2200012,"ASIA CARTON LESTARI, PT",2
2200013,"ASTI INDOGRAPH, PT",1
2200013,"ASTI INDOGRAPH, PT",2
2200013,"ASTI INDOGRAPH, PT",3
2200013,"ASTI INDOGRAPH, PT",4
2200013,"ASTI INDOGRAPH, PT",5
2200013,"ASTI INDOGRAPH, PT",6
2200013,"ASTI INDOGRAPH, PT",7
2200013,"ASTI INDOGRAPH, PT",8
2200013,"ASTI INDOGRAPH, PT",9
2200013,"ASTI INDOGRAPH, PT",10
2200013,"ASTI INDOGRAPH, PT",11
2200013,"ASTI INDOGRAPH, PT",12
2200013,"ASTI INDOGRAPH, PT",13
2200013,"ASTI INDOGRAPH, PT",14
2200013,"ASTI INDOGRAPH, PT",15
2200013,"ASTI INDOGRAPH, PT",16
2200013,"ASTI INDOGRAPH, PT",17
2200013,"ASTI INDOGRAPH, PT",18
2200013,"ASTI INDOGRAPH, PT",19
2200013,"ASTI INDOGRAPH, PT",20
2200013,"ASTI INDOGRAPH, PT",21
2200013,"ASTI INDOGRAPH, PT",22
2200013,"ASTI INDOGRAPH, PT",23
2200013,"ASTI INDOGRAPH, PT",24
2200013,"ASTI INDOGRAPH, PT",25
2200013,"ASTI INDOGRAPH, PT",26
2200013,"ASTI INDOGRAPH, PT",27
2200013,"ASTI INDOGRAPH, PT",28
2200013,"ASTI INDOGRAPH, PT",29
2200013,"ASTI INDOGRAPH, PT",30
2200013,"ASTI INDOGRAPH, PT",31
2200013,"ASTI INDOGRAPH, PT",32
2200013,"ASTI INDOGRAPH, PT",33
2200013,"ASTI INDOGRAPH, PT",34
2200013,"ASTI INDOGRAPH, PT",35
2200013,"ASTI INDOGRAPH, PT",36
2200013,"ASTI INDOGRAPH, PT",37
2200013,"ASTI INDOGRAPH, PT",38
2200013,"ASTI INDOGRAPH, PT",39
2200013,"ASTI INDOGRAPH, PT",40
2200013,"ASTI INDOGRAPH, PT",41
2200013,"ASTI INDOGRAPH, PT",42
2200013,"ASTI INDOGRAPH, PT",43
2200013,"ASTI INDOGRAPH, PT",44
2200013,"ASTI INDOGRAPH, PT",45
2200013,"ASTI INDOGRAPH, PT",46
2200013,"ASTI INDOGRAPH, PT",47
2200013,"ASTI INDOGRAPH, PT",48
2200013,"ASTI INDOGRAPH, PT",49
2200013,"ASTI INDOGRAPH, PT",50
2200013,"ASTI INDOGRAPH, PT",51
2200013,"ASTI INDOGRAPH, PT",52
2200013,"ASTI INDOGRAPH, PT",53
2200013,"ASTI INDOGRAPH, PT",54
2200013,"ASTI INDOGRAPH, PT",55
2200013,"ASTI INDOGRAPH, PT",56
2200013,"ASTI INDOGRAPH, PT",57
2200013,"ASTI INDOGRAPH, PT",58
2200013,"ASTI INDOGRAPH, PT",59
2200013,"ASTI INDOGRAPH, PT",60
2200013,"ASTI INDOGRAPH, PT",61
2200013,"ASTI INDOGRAPH, PT",62
2200013,"ASTI INDOGRAPH, PT",63
2200013,"ASTI INDOGRAPH, PT",64
2200013,"ASTI INDOGRAPH, PT",65
2200013,"ASTI INDOGRAPH, PT",66
2200013,"ASTI INDOGRAPH, PT",67
2200013,"ASTI INDOGRAPH, PT",68
2200013,"ASTI INDOGRAPH, PT",69
2200013,"ASTI INDOGRAPH, PT",70
2200013,"ASTI INDOGRAPH, PT",71
2200013,"ASTI INDOGRAPH, PT",72
2200013,"ASTI INDOGRAPH, PT",73
2200013,"ASTI INDOGRAPH, PT",74
2200013,"ASTI INDOGRAPH, PT",75
2200013,"ASTI INDOGRAPH, PT",76
2200013,"ASTI INDOGRAPH, PT",77
2200013,"ASTI INDOGRAPH, PT",78
2200013,"ASTI INDOGRAPH, PT",79
2200013,"ASTI INDOGRAPH, PT",80
2200013,"ASTI INDOGRAPH, PT",81
2200013,"ASTI INDOGRAPH, PT",82
2200013,"ASTI INDOGRAPH, PT",83
2200013,"ASTI INDOGRAPH, PT",84
2200013,"ASTI INDOGRAPH, PT",85
2200013,"ASTI INDOGRAPH, PT",86
2200013,"ASTI INDOGRAPH, PT",87
2200013,"ASTI INDOGRAPH, PT",88
2200013,"ASTI INDOGRAPH, PT",89
2200013,"ASTI INDOGRAPH, PT",90
2200013,"ASTI INDOGRAPH, PT",91
2200013,"ASTI INDOGRAPH, PT",92
2200013,"ASTI INDOGRAPH, PT",93
2200013,"ASTI INDOGRAPH, PT",94
2200013,"ASTI INDOGRAPH, PT",95
2200013,"ASTI INDOGRAPH, PT",96
2200013,"ASTI INDOGRAPH, PT",97
2200013,"ASTI INDOGRAPH, PT",98
2200013,"ASTI INDOGRAPH, PT",99
2200013,"ASTI INDOGRAPH, PT",100
2200013,"ASTI INDOGRAPH, PT",101
2200013,"ASTI INDOGRAPH, PT",102
2200013,"ASTI INDOGRAPH, PT",103
2200013,"ASTI INDOGRAPH, PT",104
2200013,"ASTI INDOGRAPH, PT",105
2200013,"ASTI INDOGRAPH, PT",106
2200013,"ASTI INDOGRAPH, PT",107
2200013,"ASTI INDOGRAPH, PT",108
2200013,"ASTI INDOGRAPH, PT",109
2200013,"ASTI INDOGRAPH, PT",110
2200013,"ASTI INDOGRAPH, PT",111
2200013,"ASTI INDOGRAPH, PT",112
2200013,"ASTI INDOGRAPH, PT",113
2200013,"ASTI INDOGRAPH, PT",114
2200013,"ASTI INDOGRAPH, PT",115
2200013,"ASTI INDOGRAPH, PT",116
2200013,"ASTI INDOGRAPH, PT",117
2200013,"ASTI INDOGRAPH, PT",118
2200013,"ASTI INDOGRAPH, PT",119
2200013,"ASTI INDOGRAPH, PT",120
2200013,"ASTI INDOGRAPH, PT",121
2200013,"ASTI INDOGRAPH, PT",122
2200013,"ASTI INDOGRAPH, PT",123
2200013,"ASTI INDOGRAPH, PT",124
2200013,"ASTI INDOGRAPH, PT",125
2200013,"ASTI INDOGRAPH, PT",126
2200013,"ASTI INDOGRAPH, PT",127
2200013,"ASTI INDOGRAPH, PT",128
2200013,"ASTI INDOGRAPH, PT",129
2200013,"ASTI INDOGRAPH, PT",130
2200013,"ASTI INDOGRAPH, PT",131
2200013,"ASTI INDOGRAPH, PT",132
2200013,"ASTI INDOGRAPH, PT",133
2200013,"ASTI INDOGRAPH, PT",134
2200013,"ASTI INDOGRAPH, PT",135
2200013,"ASTI INDOGRAPH, PT",136
2200013,"ASTI INDOGRAPH, PT",137
2200013,"ASTI INDOGRAPH, PT",138
2200013,"ASTI INDOGRAPH, PT",139
2200014,"BERLINA TBK, PT",1
2200014,"BERLINA TBK, PT",2
2200014,"BERLINA TBK, PT",3
2200014,"BERLINA TBK, PT",4
2200014,"BERLINA TBK, PT",5
2200014,"BERLINA TBK, PT",6
2200014,"BERLINA TBK, PT",7
2200014,"BERLINA TBK, PT",8
2200014,"BERLINA TBK, PT",9
2200014,"BERLINA TBK, PT",10
2200014,"BERLINA TBK, PT",11
2200014,"BERLINA TBK, PT",12
2200014,"BERLINA TBK, PT",13
2200014,"BERLINA TBK, PT",14
2200014,"BERLINA TBK, PT",15
2200014,"BERLINA TBK, PT",16
2200014,"BERLINA TBK, PT",17
2200014,"BERLINA TBK, PT",18
2200014,"BERLINA TBK, PT",19
2200014,"BERLINA TBK, PT",20
2200014,"BERLINA TBK, PT",21
2200014,"BERLINA TBK, PT",22
2200014,"BERLINA TBK, PT",23
2200015,"BEST LABEL, PT",1
2200015,"BEST LABEL, PT",2
2200015,"BEST LABEL, PT",3
2200015,"BEST LABEL, PT",4
2200015,"BEST LABEL, PT",5
2200015,"BEST LABEL, PT",6
2200015,"BEST LABEL, PT",7
2200015,"BEST LABEL, PT",8
2200015,"BEST LABEL, PT",9
2200015,"BEST LABEL, PT",10
2200015,"BEST LABEL, PT",11
2200015,"BEST LABEL, PT",12
2200015,"BEST LABEL, PT",13
2200015,"BEST LABEL, PT",14
2200015,"BEST LABEL, PT",15
2200015,"BEST LABEL, PT",16
2200015,"BEST LABEL, PT",17
2200015,"BEST LABEL, PT",18
2200015,"BEST LABEL, PT",19
2200015,"BEST LABEL, PT",20
2200015,"BEST LABEL, PT",21
2200015,"BEST LABEL, PT",22
2200015,"BEST LABEL, PT",23
2200015,"BEST LABEL, PT",24
2200015,"BEST LABEL, PT",25
2200015,"BEST LABEL, PT",26
2200015,"BEST LABEL, PT",27
2200015,"BEST LABEL, PT",28
2200015,"BEST LABEL, PT",29
2200015,"BEST LABEL, PT",30
2200015,"BEST LABEL, PT",31
2200015,"BEST LABEL, PT",32
2200015,"BEST LABEL, PT",33
2200015,"BEST LABEL, PT",34
2200015,"BEST LABEL, PT",35
2200015,"BEST LABEL, PT",36
2200015,"BEST LABEL, PT",37
2200015,"BEST LABEL, PT",38
2200015,"BEST LABEL, PT",39
2200015,"BEST LABEL, PT",40
2200015,"BEST LABEL, PT",41
2200015,"BEST LABEL, PT",42
2200015,"BEST LABEL, PT",43
2200015,"BEST LABEL, PT",44
2200015,"BEST LABEL, PT",45
2200015,"BEST LABEL, PT",46
2200015,"BEST LABEL, PT",47
2200015,"BEST LABEL, PT",48
2200015,"BEST LABEL, PT",49
2200015,"BEST LABEL, PT",50
2200015,"BEST LABEL, PT",51
2200015,"BEST LABEL, PT",52
2200015,"BEST LABEL, PT",53
2200015,"BEST LABEL, PT",54
2200015,"BEST LABEL, PT",55
2200015,"BEST LABEL, PT",56
2200015,"BEST LABEL, PT",57
2200015,"BEST LABEL, PT",58
2200015,"BEST LABEL, PT",59
2200015,"BEST LABEL, PT",60
2200015,"BEST LABEL, PT",61
2200015,"BEST LABEL, PT",62
2200015,"BEST LABEL, PT",63
2200015,"BEST LABEL, PT",64
2200015,"BEST LABEL, PT",65
2200015,"BEST LABEL, PT",66
2200015,"BEST LABEL, PT",67
2200015,"BEST LABEL, PT",68
2200015,"BEST LABEL, PT",69
2200015,"BEST LABEL, PT",70
2200015,"BEST LABEL, PT",71
2200015,"BEST LABEL, PT",72
2200015,"BEST LABEL, PT",73
2200015,"BEST LABEL, PT",74
2200015,"BEST LABEL, PT",75
2200015,"BEST LABEL, PT",76
2200015,"BEST LABEL, PT",77
2200015,"BEST LABEL, PT",78
2200015,"BEST LABEL, PT",79
2200015,"BEST LABEL, PT",80
2200015,"BEST LABEL, PT",81
2200015,"BEST LABEL, PT",82
2200015,"BEST LABEL, PT",83
2200015,"BEST LABEL, PT",84
2200015,"BEST LABEL, PT",85
2200015,"BEST LABEL, PT",86
2200015,"BEST LABEL, PT",87
2200015,"BEST LABEL, PT",88
2200015,"BEST LABEL, PT",89
2200015,"BEST LABEL, PT",90
2200015,"BEST LABEL, PT",91
2200015,"BEST LABEL, PT",92
2200015,"BEST LABEL, PT",93
2200015,"BEST LABEL, PT",94
2200015,"BEST LABEL, PT",95
2200015,"BEST LABEL, PT",96
2200015,"BEST LABEL, PT",97
2200015,"BEST LABEL, PT",98
2200015,"BEST LABEL, PT",99
2200015,"BEST LABEL, PT",100
2200015,"BEST LABEL, PT",101
2200015,"BEST LABEL, PT",102
2200015,"BEST LABEL, PT",103
2200015,"BEST LABEL, PT",104
2200015,"BEST LABEL, PT",105
2200015,"BEST LABEL, PT",106
2200015,"BEST LABEL, PT",107
2200015,"BEST LABEL, PT",108
2200015,"BEST LABEL, PT",109
2200015,"BEST LABEL, PT",110
2200015,"BEST LABEL, PT",111
2200015,"BEST LABEL, PT",112
2200015,"BEST LABEL, PT",113
2200015,"BEST LABEL, PT",114
2200015,"BEST LABEL, PT",115
2200015,"BEST LABEL, PT",116
2200015,"BEST LABEL, PT",117
2200015,"BEST LABEL, PT",118
2200015,"BEST LABEL, PT",119
2200015,"BEST LABEL, PT",120
2200015,"BEST LABEL, PT",121
2200015,"BEST LABEL, PT",122
2200015,"BEST LABEL, PT",123
2200015,"BEST LABEL, PT",124
2200015,"BEST LABEL, PT",125
2200015,"BEST LABEL, PT",126
2200015,"BEST LABEL, PT",127
2200015,"BEST LABEL, PT",128
2200015,"BEST LABEL, PT",129
2200015,"BEST LABEL, PT",130
2200015,"BEST LABEL, PT",131
2200015,"BEST LABEL, PT",132
2200015,"BEST LABEL, PT",133
2200015,"BEST LABEL, PT",134
2200015,"BEST LABEL, PT",135
2200015,"BEST LABEL, PT",136
2200015,"BEST LABEL, PT",137
2200015,"BEST LABEL, PT",138
2200015,"BEST LABEL, PT",139
2200015,"BEST LABEL, PT",140
2200015,"BEST LABEL, PT",141
2200015,"BEST LABEL, PT",142
2200015,"BEST LABEL, PT",143
2200015,"BEST LABEL, PT",144
2200015,"BEST LABEL, PT",145
2200015,"BEST LABEL, PT",146
2200015,"BEST LABEL, PT",147
2200015,"BEST LABEL, PT",148
2200015,"BEST LABEL, PT",149
2200015,"BEST LABEL, PT",150
2200015,"BEST LABEL, PT",151
2200015,"BEST LABEL, PT",152
2200015,"BEST LABEL, PT",153
2200015,"BEST LABEL, PT",154
2200015,"BEST LABEL, PT",155
2200015,"BEST LABEL, PT",156
2200015,"BEST LABEL, PT",157
2200015,"BEST LABEL, PT",158
2200015,"BEST LABEL, PT",159
2200015,"BEST LABEL, PT",160
2200015,"BEST LABEL, PT",161
2200015,"BEST LABEL, PT",162
2200015,"BEST LABEL, PT",163
2200015,"BEST LABEL, PT",164
2200015,"BEST LABEL, PT",165
2200015,"BEST LABEL, PT",166
2200015,"BEST LABEL, PT",167
2200015,"BEST LABEL, PT",168
2200015,"BEST LABEL, PT",169
2200015,"BEST LABEL, PT",170
2200015,"BEST LABEL, PT",171
2200015,"BEST LABEL, PT",172
2200015,"BEST LABEL, PT",173
2200015,"BEST LABEL, PT",174
2200015,"BEST LABEL, PT",175
2200015,"BEST LABEL, PT",176
2200015,"BEST LABEL, PT",177
2200015,"BEST LABEL, PT",178
2200015,"BEST LABEL, PT",179
2200015,"BEST LABEL, PT",180
2200015,"BEST LABEL, PT",181
2200015,"BEST LABEL, PT",182
2200015,"BEST LABEL, PT",183
2200015,"BEST LABEL, PT",184
2200015,"BEST LABEL, PT",185
2200015,"BEST LABEL, PT",186
2200015,"BEST LABEL, PT",187
2200015,"BEST LABEL, PT",188
2200015,"BEST LABEL, PT",189
2200015,"BEST LABEL, PT",190
2200015,"BEST LABEL, PT",191
2200015,"BEST LABEL, PT",192
2200015,"BEST LABEL, PT",193
2200015,"BEST LABEL, PT",194
2200015,"BEST LABEL, PT",195
2200015,"BEST LABEL, PT",196
2200015,"BEST LABEL, PT",197
2200015,"BEST LABEL, PT",198
2200015,"BEST LABEL, PT",199
2200015,"BEST LABEL, PT",200
2200015,"BEST LABEL, PT",201
2200015,"BEST LABEL, PT",202
2200015,"BEST LABEL, PT",203
2200015,"BEST LABEL, PT",204
2200015,"BEST LABEL, PT",205
2200015,"BEST LABEL, PT",206
2200015,"BEST LABEL, PT",207
2200015,"BEST LABEL, PT",208
2200015,"BEST LABEL, PT",209
2200015,"BEST LABEL, PT",210
2200015,"BEST LABEL, PT",211
2200015,"BEST LABEL, PT",212
2200015,"BEST LABEL, PT",213
2200015,"BEST LABEL, PT",214
2200015,"BEST LABEL, PT",215
2200015,"BEST LABEL, PT",216
2200015,"BEST LABEL, PT",217
2200015,"BEST LABEL, PT",218
2200015,"BEST LABEL, PT",219
2200015,"BEST LABEL, PT",220
2200015,"BEST LABEL, PT",221
2200015,"BEST LABEL, PT",222
2200015,"BEST LABEL, PT",223
2200015,"BEST LABEL, PT",224
2200015,"BEST LABEL, PT",225
2200015,"BEST LABEL, PT",226
2200015,"BEST LABEL, PT",227
2200015,"BEST LABEL, PT",228
2200015,"BEST LABEL, PT",229
2200015,"BEST LABEL, PT",230
2200015,"BEST LABEL, PT",231
2200015,"BEST LABEL, PT",232
2200015,"BEST LABEL, PT",233
2200015,"BEST LABEL, PT",234
2200015,"BEST LABEL, PT",235
2200015,"BEST LABEL, PT",236
2200015,"BEST LABEL, PT",237
2200015,"BEST LABEL, PT",238
2200015,"BEST LABEL, PT",239
2200015,"BEST LABEL, PT",240
2200015,"BEST LABEL, PT",241
2200015,"BEST LABEL, PT",242
2200015,"BEST LABEL, PT",243
2200015,"BEST LABEL, PT",244
2200015,"BEST LABEL, PT",245
2200015,"BEST LABEL, PT",246
2200015,"BEST LABEL, PT",247
2200015,"BEST LABEL, PT",248
2200015,"BEST LABEL, PT",249
2200015,"BEST LABEL, PT",250
2200015,"BEST LABEL, PT",251
2200015,"BEST LABEL, PT",252
2200015,"BEST LABEL, PT",253
2200015,"BEST LABEL, PT",254
2200015,"BEST LABEL, PT",255
2200015,"BEST LABEL, PT",256
2200015,"BEST LABEL, PT",257
2200015,"BEST LABEL, PT",258
2200015,"BEST LABEL, PT",259
2200015,"BEST LABEL, PT",260
2200015,"BEST LABEL, PT",261
2200015,"BEST LABEL, PT",262
2200015,"BEST LABEL, PT",263
2200015,"BEST LABEL, PT",264
2200015,"BEST LABEL, PT",265
2200015,"BEST LABEL, PT",266
2200015,"BEST LABEL, PT",267
2200015,"BEST LABEL, PT",268
2200015,"BEST LABEL, PT",269
2200015,"BEST LABEL, PT",270
2200015,"BEST LABEL, PT",271
2200015,"BEST LABEL, PT",272
2200015,"BEST LABEL, PT",273
2200015,"BEST LABEL, PT",274
2200015,"BEST LABEL, PT",275
2200015,"BEST LABEL, PT",276
2200015,"BEST LABEL, PT",277
2200015,"BEST LABEL, PT",278
2200015,"BEST LABEL, PT",279
2200015,"BEST LABEL, PT",280
2200015,"BEST LABEL, PT",281
2200015,"BEST LABEL, PT",282
2200015,"BEST LABEL, PT",283
2200015,"BEST LABEL, PT",284
2200015,"BEST LABEL, PT",285
2200015,"BEST LABEL, PT",286
2200015,"BEST LABEL, PT",287
2200015,"BEST LABEL, PT",288
2200015,"BEST LABEL, PT",289
2200015,"BEST LABEL, PT",290
2200015,"BEST LABEL, PT",291
2200015,"BEST LABEL, PT",292
2200015,"BEST LABEL, PT",293
2200015,"BEST LABEL, PT",294
2200015,"BEST LABEL, PT",295
2200015,"BEST LABEL, PT",296
2200015,"BEST LABEL, PT",297
2200015,"BEST LABEL, PT",298
2200015,"BEST LABEL, PT",299
2200015,"BEST LABEL, PT",300
2200015,"BEST LABEL, PT",301
2200015,"BEST LABEL, PT",302
2200015,"BEST LABEL, PT",303
2200015,"BEST LABEL, PT",304
2200015,"BEST LABEL, PT",305
2200015,"BEST LABEL, PT",306
2200015,"BEST LABEL, PT",307
2200015,"BEST LABEL, PT",308
2200015,"BEST LABEL, PT",309
2200015,"BEST LABEL, PT",310
2200015,"BEST LABEL, PT",311
2200015,"BEST LABEL, PT",312
2200015,"BEST LABEL, PT",313
2200015,"BEST LABEL, PT",314
2200015,"BEST LABEL, PT",315
2200015,"BEST LABEL, PT",316
2200015,"BEST LABEL, PT",317
2200015,"BEST LABEL, PT",318
2200015,"BEST LABEL, PT",319
2200015,"BEST LABEL, PT",320
2200015,"BEST LABEL, PT",321
2200015,"BEST LABEL, PT",322
2200015,"BEST LABEL, PT",323
2200015,"BEST LABEL, PT",324
2200015,"BEST LABEL, PT",325
2200015,"BEST LABEL, PT",326
2200015,"BEST LABEL, PT",327
2200015,"BEST LABEL, PT",328
2200015,"BEST LABEL, PT",329
2200015,"BEST LABEL, PT",330
2200015,"BEST LABEL, PT",331
2200015,"BEST LABEL, PT",332
2200015,"BEST LABEL, PT",333
2200015,"BEST LABEL, PT",334
2200015,"BEST LABEL, PT",335
2200015,"BEST LABEL, PT",336
2200015,"BEST LABEL, PT",337
2200015,"BEST LABEL, PT",338
2200015,"BEST LABEL, PT",339
2200015,"BEST LABEL, PT",340
2200015,"BEST LABEL, PT",341
2200015,"BEST LABEL, PT",342
2200015,"BEST LABEL, PT",343
2200015,"BEST LABEL, PT",344
2200015,"BEST LABEL, PT",345
2200015,"BEST LABEL, PT",346
2200015,"BEST LABEL, PT",347
2200015,"BEST LABEL, PT",348
2200015,"BEST LABEL, PT",349
2200015,"BEST LABEL, PT",350
2200015,"BEST LABEL, PT",351
2200015,"BEST LABEL, PT",352
2200015,"BEST LABEL, PT",353
2200015,"BEST LABEL, PT",354
2200015,"BEST LABEL, PT",355
2200015,"BEST LABEL, PT",356
2200015,"BEST LABEL, PT",357
2200015,"BEST LABEL, PT",358
2200015,"BEST LABEL, PT",359
2200015,"BEST LABEL, PT",360
2200015,"BEST LABEL, PT",361
2200015,"BEST LABEL, PT",362
2200015,"BEST LABEL, PT",363
2200015,"BEST LABEL, PT",364
2200015,"BEST LABEL, PT",365
2200015,"BEST LABEL, PT",366
2200015,"BEST LABEL, PT",367
2200015,"BEST LABEL, PT",368
2200015,"BEST LABEL, PT",369
2200015,"BEST LABEL, PT",370
2200015,"BEST LABEL, PT",371
2200015,"BEST LABEL, PT",372
2200015,"BEST LABEL, PT",373
2200015,"BEST LABEL, PT",374
2200015,"BEST LABEL, PT",375
2200015,"BEST LABEL, PT",376
2200015,"BEST LABEL, PT",377
2200015,"BEST LABEL, PT",378
2200015,"BEST LABEL, PT",379
2200015,"BEST LABEL, PT",380
2200015,"BEST LABEL, PT",381
2200015,"BEST LABEL, PT",382
2200015,"BEST LABEL, PT",383
2200015,"BEST LABEL, PT",384
2200015,"BEST LABEL, PT",385
2200015,"BEST LABEL, PT",386
2200015,"BEST LABEL, PT",387
2200015,"BEST LABEL, PT",388
2200015,"BEST LABEL, PT",389
2200015,"BEST LABEL, PT",390
2200015,"BEST LABEL, PT",391
2200015,"BEST LABEL, PT",392
2200015,"BEST LABEL, PT",393
2200015,"BEST LABEL, PT",394
2200015,"BEST LABEL, PT",395
2200015,"BEST LABEL, PT",396
2200015,"BEST LABEL, PT",397
2200015,"BEST LABEL, PT",398
2200015,"BEST LABEL, PT",399
2200015,"BEST LABEL, PT",400
2200015,"BEST LABEL, PT",401
2200015,"BEST LABEL, PT",402
2200015,"BEST LABEL, PT",403
2200015,"BEST LABEL, PT",404
2200015,"BEST LABEL, PT",405
2200015,"BEST LABEL, PT",406
2200015,"BEST LABEL, PT",407
2200015,"BEST LABEL, PT",408
2200015,"BEST LABEL, PT",409
2200015,"BEST LABEL, PT",410
2200015,"BEST LABEL, PT",411
2200015,"BEST LABEL, PT",412
2200015,"BEST LABEL, PT",413
2200015,"BEST LABEL, PT",414
2200015,"BEST LABEL, PT",415
2200015,"BEST LABEL, PT",416
2200015,"BEST LABEL, PT",417
2200015,"BEST LABEL, PT",418
2200015,"BEST LABEL, PT",419
2200015,"BEST LABEL, PT",420
2200015,"BEST LABEL, PT",421
2200015,"BEST LABEL, PT",422
2200015,"BEST LABEL, PT",423
2200015,"BEST LABEL, PT",424
2200015,"BEST LABEL, PT",425
2200015,"BEST LABEL, PT",426
2200015,"BEST LABEL, PT",427
2200015,"BEST LABEL, PT",428
2200015,"BEST LABEL, PT",429
2200015,"BEST LABEL, PT",430
2200015,"BEST LABEL, PT",431
2200015,"BEST LABEL, PT",432
2200015,"BEST LABEL, PT",433
2200015,"BEST LABEL, PT",434
2200015,"BEST LABEL, PT",435
2200015,"BEST LABEL, PT",436
2200015,"BEST LABEL, PT",437
2200015,"BEST LABEL, PT",438
2200015,"BEST LABEL, PT",439
2200015,"BEST LABEL, PT",440
2200015,"BEST LABEL, PT",441
2200015,"BEST LABEL, PT",442
2200015,"BEST LABEL, PT",443
2200015,"BEST LABEL, PT",444
2200015,"BEST LABEL, PT",445
2200015,"BEST LABEL, PT",446
